clip_id,track_number,title,artist,album,segmentStart,segmentEnd
45048,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,146,175
45049,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,175,204
45050,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,204,233
45051,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,233,262
45052,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,262,291
45053,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,291,320
45055,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,349,378
45056,11,andantesonatainbminorforfluteandharpsichordbwv1030,laurelzucker,cd1completejsbachflutesonatas,378,407
45060,11,antiphontothemagnificatestsecretum,philharmoniabaroque,cd2scarlatticecilianvespers,0,29
45061,11,antiphonvalerianus,philharmoniabaroque,cd1scarlatticecilianvespers,0,29
45062,11,apartmentc,emmasmini,beatgenerationmadtrick,0,29
45063,11,apartmentc,emmasmini,beatgenerationmadtrick,30,59
45064,11,apartmentc,emmasmini,beatgenerationmadtrick,59,88
45066,11,apartmentc,emmasmini,beatgenerationmadtrick,117,146
45069,11,aperitiw,strojovna07,mirnix,59,88
45070,11,aperitiw,strojovna07,mirnix,88,117
45072,11,aperitiw,strojovna07,mirnix,146,175
45074,11,aperitiw,strojovna07,mirnix,204,233
45080,11,arabeskeop18,leonmccawley,cd2schumannpianomusic,88,117
45082,11,arabeskeop18,leonmccawley,cd2schumannpianomusic,146,175
45083,11,arabeskeop18,leonmccawley,cd2schumannpianomusic,175,204
45086,11,arabeskeop18,leonmccawley,cd2schumannpianomusic,262,291
45087,11,arabeskeop18,leonmccawley,cd2schumannpianomusic,291,320
45088,11,arabeskeop18,leonmccawley,cd2schumannpianomusic,320,349
45090,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,0,29
45091,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,30,59
45092,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,59,88
45093,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,88,117
45095,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,146,175
45096,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,175,204
45097,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,204,233
45098,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,233,262
45099,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,262,291
45100,11,ariabenchiononsappiaancor,philharmoniabaroqueorchestra,handelatalantacd2,291,320
45101,11,ariaimparaingrata,philharmoniabaroqueorchestra,handelatalantacd1,0,29
45102,11,ariaimparaingrata,philharmoniabaroqueorchestra,handelatalantacd1,30,59
45103,11,ariaimparaingrata,philharmoniabaroqueorchestra,handelatalantacd1,59,88
45106,11,ariaimparaingrata,philharmoniabaroqueorchestra,handelatalantacd1,146,175
45107,11,ariaimparaingrata,philharmoniabaroqueorchestra,handelatalantacd1,175,204
45108,11,ariaimparaingrata,philharmoniabaroqueorchestra,handelatalantacd1,204,233
45113,11,armsofthemother,jamisieber,hiddensky,88,117
45114,11,armsofthemother,jamisieber,hiddensky,117,146
45115,11,armsofthemother,jamisieber,hiddensky,146,175
45117,11,armsofthemother,jamisieber,hiddensky,204,233
45118,11,armsofthemother,jamisieber,hiddensky,233,262
45119,11,armsofthemother,jamisieber,hiddensky,262,291
45120,11,armsofthemother,jamisieber,hiddensky,291,320
45121,11,armsofthemother,jamisieber,hiddensky,320,349
45122,11,armsofthemother,jamisieber,hiddensky,349,378
45126,11,atommeditionmixtrancevision,magnatune,relaxationspa,30,59
45127,11,atommeditionmixtrancevision,magnatune,relaxationspa,59,88
45128,11,atommeditionmixtrancevision,magnatune,relaxationspa,88,117
45129,11,atommeditionmixtrancevision,magnatune,relaxationspa,117,146
45135,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,0,29
45136,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,30,59
45139,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,117,146
45141,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,175,204
45143,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,233,262
45144,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,262,291
45145,11,auxplaisirsauxdelicesbergerespierreguedron,orinda,airsdecour,291,320
45147,11,avemariavirgoserenajosquindesprez,zephyrus,angelus,0,29
45148,11,avemariavirgoserenajosquindesprez,zephyrus,angelus,30,59
45151,11,avemariavirgoserenajosquindesprez,zephyrus,angelus,117,146
45153,11,avemariavirgoserenajosquindesprez,zephyrus,angelus,175,204
45156,11,avemariavirgoserenajosquindesprez,zephyrus,angelus,262,291
45157,11,balladeop23ingminor,janinejohnson,chopinrecital,0,29
45158,11,balladeop23ingminor,janinejohnson,chopinrecital,30,59
45160,11,balladeop23ingminor,janinejohnson,chopinrecital,88,117
45161,11,balladeop23ingminor,janinejohnson,chopinrecital,117,146
45162,11,balladeop23ingminor,janinejohnson,chopinrecital,146,175
45163,11,balladeop23ingminor,janinejohnson,chopinrecital,175,204
45164,11,balladeop23ingminor,janinejohnson,chopinrecital,204,233
45166,11,balladeop23ingminor,janinejohnson,chopinrecital,262,291
45168,11,balladeop23ingminor,janinejohnson,chopinrecital,320,349
45169,11,balladeop23ingminor,janinejohnson,chopinrecital,349,378
45170,11,balladeop23ingminor,janinejohnson,chopinrecital,378,407
45171,11,balladeop23ingminor,janinejohnson,chopinrecital,407,436
45173,11,balladeop23ingminor,janinejohnson,chopinrecital,465,494
45174,11,balladeop23ingminor,janinejohnson,chopinrecital,494,523
45177,11,balladenmassigsehrraschdavidsbundlertanzeop6,leonmccawley,cd1schumannpianomusic,30,59
45178,11,balladenmassigsehrraschdavidsbundlertanzeop6,leonmccawley,cd1schumannpianomusic,59,88
45179,11,barroomboogie,jag,cypressgroveblues,0,29
45180,11,barroomboogie,jag,cypressgroveblues,30,59
45181,11,barroomboogie,jag,cypressgroveblues,59,88
45183,11,barroomboogie,jag,cypressgroveblues,117,146
45185,11,basementcorridor,ehrenstarks,thedepthsofayear,0,29
45186,11,basementcorridor,ehrenstarks,thedepthsofayear,30,59
45189,11,basementcorridor,ehrenstarks,thedepthsofayear,117,146
45190,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,0,29
45192,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,59,88
45194,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,117,146
45196,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,175,204
45197,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,204,233
45199,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,262,291
45201,11,befangenpimpdaddynashmix,mercymachine,inyourbedtheremixes,320,349
45203,11,belpiacersariaduncorelargonomioactiiscene7,serenissima,vivaldiinarcardia,30,59
45205,11,belpiacersariaduncorelargonomioactiiscene7,serenissima,vivaldiinarcardia,88,117
45206,11,belpiacersariaduncorelargonomioactiiscene7,serenissima,vivaldiinarcardia,117,146
45208,11,belpiacersariaduncorelargonomioactiiscene7,serenissima,vivaldiinarcardia,175,204
45212,11,belpiacersariaduncorelargonomioactiiscene7,serenissima,vivaldiinarcardia,291,320
45214,11,belpiacersariaduncorelargonomioactiiscene7,serenissima,vivaldiinarcardia,349,378
45217,11,bellat,barryphillips,trad,0,29
45218,11,bellat,barryphillips,trad,30,59
45219,11,bellat,barryphillips,trad,59,88
45220,11,bellat,barryphillips,trad,88,117
45225,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,30,59
45226,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,59,88
45228,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,117,146
45229,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,146,175
45230,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,175,204
45231,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,204,233
45233,11,birdofparadiselost,michaelmasley,mysteryrepeatsitself,262,291
45234,11,blacksheepofsociety,thestrapons,geekingcrime,0,29
45238,11,bonustrack,falik,elvolution,30,59
45240,11,brightside,heavymellow,acousticabstracts,0,29
45241,11,brightside,heavymellow,acousticabstracts,30,59
45243,11,brightside,heavymellow,acousticabstracts,88,117
45244,11,brightside,heavymellow,acousticabstracts,117,146
45245,11,brightside,heavymellow,acousticabstracts,146,175
45247,11,brightside,heavymellow,acousticabstracts,204,233
45248,11,brightside,heavymellow,acousticabstracts,233,262
45249,11,brightside,heavymellow,acousticabstracts,262,291
45250,11,brilliantday,lisadebenedictis,tigers,0,29
45251,11,brilliantday,lisadebenedictis,tigers,30,59
45255,11,brilliantday,lisadebenedictis,tigers,146,175
45257,11,brilliantday,lisadebenedictis,tigers,204,233
45259,11,bwv1001iifuga,larastjohn,bachviolinconcertos,30,59
45260,11,bwv1001iifuga,larastjohn,bachviolinconcertos,59,88
45262,11,bwv1001iifuga,larastjohn,bachviolinconcertos,117,146
45268,11,cargocultalchemy,magnatunecompilation,rock,0,29
45269,11,cargocultalchemy,magnatunecompilation,rock,30,59
45270,11,cargocultalchemy,magnatunecompilation,rock,59,88
45273,11,cargocultalchemy,magnatunecompilation,rock,146,175
45274,11,cargocultalchemy,magnatunecompilation,rock,175,204
45275,11,cargocultalchemy,magnatunecompilation,rock,204,233
45276,11,cargocultalchemy,magnatunecompilation,rock,233,262
45277,11,cargocultalchemy,magnatunecompilation,rock,262,291
45278,11,cargocultalchemy,magnatunecompilation,rock,291,320
45279,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,0,29
45280,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,30,59
45281,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,59,88
45286,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,204,233
45288,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,262,291
45289,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,291,320
45290,11,cesarfrancksonataforviolinandpianoinamajorallegrettopocomosso,gleusteenandordronneau,griegdvorakfranck,320,349
45293,11,charminggunconvolutionmixconvolution,artemis,orbits,30,59
45295,11,charminggunconvolutionmixconvolution,artemis,orbits,88,117
45298,11,charminggunconvolutionmixconvolution,artemis,orbits,175,204
45299,11,charminggunconvolutionmixconvolution,artemis,orbits,204,233
45302,11,charminggunconvolutionmixconvolution,artemis,orbits,291,320
45304,11,charminggunconvolutionmixconvolution,artemis,orbits,349,378
45308,11,charminggunconvolutionmixconvolution,artemis,orbits,465,494
45309,11,charminggunconvolutionmixconvolution,artemis,orbits,494,523
45311,11,charminggunconvolutionmixconvolution,artemis,orbits,552,581
45312,11,charminggunconvolutionmixconvolution,artemis,orbits,581,610
45313,11,checkeredflag,theseldonplan,makingcircles,0,29
45315,11,checkeredflag,theseldonplan,makingcircles,59,88
45316,11,checkeredflag,theseldonplan,makingcircles,88,117
45317,11,checkeredflag,theseldonplan,makingcircles,117,146
45318,11,checkeredflag,theseldonplan,makingcircles,146,175
45319,11,christejosquindesprezmigueldefuenllanajacobheringman,theartoftheluteplayer,theartoftheluteplayer,0,29
45320,11,christejosquindesprezmigueldefuenllanajacobheringman,theartoftheluteplayer,theartoftheluteplayer,30,59
45322,11,christejosquindesprezmigueldefuenllanajacobheringman,theartoftheluteplayer,theartoftheluteplayer,88,117
45324,11,citygirls,burnsheethornside,rockthismoon,30,59
45325,11,citygirls,burnsheethornside,rockthismoon,59,88
45326,11,citygirls,burnsheethornside,rockthismoon,88,117
45329,11,citygirls,burnsheethornside,rockthismoon,175,204
45332,11,coasthighway,johnwilliams,longridehome,59,88
45333,11,coasthighway,johnwilliams,longridehome,88,117
45337,11,concertoforharpsichordinfmajorallegrobach,thesarasaensemble,abaroquemosaic,0,29
45340,11,concertoforharpsichordinfmajorallegrobach,thesarasaensemble,abaroquemosaic,88,117
45341,11,concertoforharpsichordinfmajorallegrobach,thesarasaensemble,abaroquemosaic,117,146
45342,11,concertoforharpsichordinfmajorallegrobach,thesarasaensemble,abaroquemosaic,146,175
45344,11,concertoforharpsichordinfmajorallegrobach,thesarasaensemble,abaroquemosaic,204,233
45345,11,concertono3ingminorhwv291adagio,sonnerie,handelsixorganconcertosop4,0,29
45347,11,concertono4ingminorrv297winterlargo,americanbaroque,thefourseasonsbyvivaldi,30,59
45349,11,convertiblegirls,williambrooks,karmadogs,0,29
45351,11,convertiblegirls,williambrooks,karmadogs,59,88
45352,11,convertiblegirls,williambrooks,karmadogs,88,117
45353,11,convertiblegirls,williambrooks,karmadogs,117,146
45354,11,convertiblegirls,williambrooks,karmadogs,146,175
45355,11,convertiblegirls,williambrooks,karmadogs,175,204
45359,11,corellitriosonataop1no7incmajorallegro,brookstreetband,handeloxfordwatermusic,30,59
45360,11,corellitriosonataop1no7incmajorallegro,brookstreetband,handeloxfordwatermusic,59,88
45361,11,corellitriosonataop1no7incmajorallegro,brookstreetband,handeloxfordwatermusic,88,117
45362,11,corellitriosonataop1no7incmajorallegro,brookstreetband,handeloxfordwatermusic,117,146
45363,11,correntefrancesecalvi,jamesedwards,canarios,0,29
45364,11,correntefrancesecalvi,jamesedwards,canarios,30,59
45365,11,correntexiisopraunariafrancesedettalalemanna,paulbeier,alessandropiccinini,0,29
45374,11,crow,norinebraun,crow,30,59
45375,11,crow,norinebraun,crow,59,88
45376,11,crow,norinebraun,crow,88,117
45379,11,crow,norinebraun,crow,175,204
45381,11,crow,norinebraun,crow,233,262
45383,11,cuandoelreynimrod,timrayborn,thepathbeyond,0,29
45384,11,cuandoelreynimrod,timrayborn,thepathbeyond,30,59
45385,11,cuandoelreynimrod,timrayborn,thepathbeyond,59,88
45386,11,cuandoelreynimrod,timrayborn,thepathbeyond,88,117
45388,11,cuandoelreynimrod,timrayborn,thepathbeyond,146,175
45389,11,cuandoelreynimrod,timrayborn,thepathbeyond,175,204
45398,11,cuckooliquidambientcloudmixbysharp,lisadebenedictis,mixterone,88,117
45402,11,cuckooliquidambientcloudmixbysharp,lisadebenedictis,mixterone,204,233
45404,11,cuckooliquidambientcloudmixbysharp,lisadebenedictis,mixterone,262,291
45405,11,cuckooliquidambientcloudmixbysharp,lisadebenedictis,mixterone,291,320
45406,11,cuckooliquidambientcloudmixbysharp,lisadebenedictis,mixterone,320,349
45407,11,cuckooliquidambientcloudmixbysharp,lisadebenedictis,mixterone,349,378
45410,11,cuckoolisadebenedictis,variousartists,southbysouthwestcompilation,59,88
45413,11,cuckoolisadebenedictis,variousartists,southbysouthwestcompilation,146,175
45414,11,cuckoolisadebenedictis,variousartists,southbysouthwestcompilation,175,204
45415,11,cuckoolisadebenedictis,variousartists,southbysouthwestcompilation,204,233
45416,11,cuckoolisadebenedictis,variousartists,southbysouthwestcompilation,233,262
45421,11,d,jamiejanover,evolutions,117,146
45425,11,daripapartiiinuncmaterexoranatum,jacobheringman,josquindesprezlutesettings,59,88
45431,11,dasblutsomeineschulddurchstreicht,americanbachsoloists,jsbachfavoritecantatas,117,146
45432,11,dasblutsomeineschulddurchstreicht,americanbachsoloists,jsbachfavoritecantatas,146,175
45435,11,daslang,farallonrecorderquartet,ludwigsenfl,59,88
45439,11,delosalamosvengomadrejuanvasquez,asteria,lesouvenirdevousmetue,30,59
45440,11,delosalamosvengomadrejuanvasquez,asteria,lesouvenirdevousmetue,59,88
45441,11,delosalamosvengomadrejuanvasquez,asteria,lesouvenirdevousmetue,88,117
45443,11,desooft758,strojovna07,switchonswitchoff,0,29
45444,11,desooft758,strojovna07,switchonswitchoff,30,59
45445,11,desooft758,strojovna07,switchonswitchoff,59,88
45446,11,desooft758,strojovna07,switchonswitchoff,88,117
45449,11,desooft758,strojovna07,switchonswitchoff,175,204
45450,11,desooft758,strojovna07,switchonswitchoff,204,233
45452,11,desooft758,strojovna07,switchonswitchoff,262,291
45455,11,diemos,joram,momentsofclarity,30,59
45456,11,diemos,joram,momentsofclarity,59,88
45459,11,diemos,joram,momentsofclarity,146,175
45460,11,diemos,joram,momentsofclarity,175,204
45462,11,divertissementno5forfluteopus68adagio,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,30,59
45463,11,divertissementno5forfluteopus68adagio,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,59,88
45464,11,divertissementno5forfluteopus68adagio,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,88,117
45465,11,divertissementno5forfluteopus68adagio,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,117,146
45468,11,divertissementno5forfluteopus68adagio,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,204,233
45469,11,divertissementno5forfluteopus68adagio,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,233,262
45470,11,divinetoy,soulprint,inspiteofitall,0,29
45471,11,divinetoy,soulprint,inspiteofitall,30,59
45473,11,divinetoy,soulprint,inspiteofitall,88,117
45483,11,djmarkitosinterplanetarytravel,magnatunecompilation,electronica,88,117
45485,11,djmarkitosinterplanetarytravel,magnatunecompilation,electronica,146,175
45486,11,djmarkitosinterplanetarytravel,magnatunecompilation,electronica,175,204
45487,11,djmarkitosinterplanetarytravel,magnatunecompilation,electronica,204,233
45488,11,djmarkitosinterplanetarytravel,magnatunecompilation,electronica,233,262
45490,11,djmarkitosinterplanetarytravel,magnatunecompilation,electronica,291,320
45491,11,donkeypunch,pizzle,partypatrol,0,29
45493,11,donkeypunch,pizzle,partypatrol,59,88
45494,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,0,29
45495,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,30,59
45502,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,233,262
45503,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,262,291
45504,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,291,320
45505,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,320,349
45506,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,349,378
45508,11,dueilangoisseuxgillesbinchois,asteria,soyesloyal,407,436
45511,11,duetop103no1allegromolto,phoebecarraiandtanyatomkins,kummercelloduets,30,59
45517,11,duono4allegroemoderato,laurelzuckerandsaraandon,thecompletewfbachfluteduos,59,88
45518,11,duono4allegroemoderato,laurelzuckerandsaraandon,thecompletewfbachfluteduos,88,117
45519,11,duono4allegroemoderato,laurelzuckerandsaraandon,thecompletewfbachfluteduos,117,146
45521,11,duono4allegroemoderato,laurelzuckerandsaraandon,thecompletewfbachfluteduos,175,204
45523,11,duono4allegroemoderato,laurelzuckerandsaraandon,thecompletewfbachfluteduos,233,262
45524,11,duono4allegroemoderato,laurelzuckerandsaraandon,thecompletewfbachfluteduos,262,291
45527,11,easternsky,touchinggrace,happenstance,30,59
45528,11,easternsky,touchinggrace,happenstance,59,88
45530,11,easternsky,touchinggrace,happenstance,117,146
45531,11,easternsky,touchinggrace,happenstance,146,175
45532,11,easternsky,touchinggrace,happenstance,175,204
45534,11,easternsky,touchinggrace,happenstance,233,262
45535,11,easternsky,touchinggrace,happenstance,262,291
45537,11,easternsky,touchinggrace,happenstance,320,349
45538,11,easternsky,touchinggrace,happenstance,349,378
45542,11,edwardmartinluismilanfantasia4,magnatune,classical,30,59
45546,11,elektra,strojovna07,number1,30,59
45550,11,elektra,strojovna07,number1,146,175
45551,11,elektra,strojovna07,number1,175,204
45552,11,elektra,strojovna07,number1,204,233
45557,11,englishsuiteno3ingminorallemande,janinejohnson,jsbachworksforharpsichord,117,146
45560,11,ether,justinbianco,forge,0,29
45562,11,ether,justinbianco,forge,59,88
45563,11,ether,justinbianco,forge,88,117
45570,11,ethnosphere,shivainexile,ethnic,30,59
45572,11,ethnosphere,shivainexile,ethnic,88,117
45573,11,ethnosphere,shivainexile,ethnic,117,146
45574,11,ethnosphere,shivainexile,ethnic,146,175
45580,11,evenifiwantto,plunkett,14days,117,146
45581,11,evenifiwantto,plunkett,14days,146,175
45582,11,evenifiwantto,plunkett,14days,175,204
45584,11,everydaylikesaturdaybonustrack,rocketcityriot,middleagesuicide,30,59
45585,11,everydaylikesaturdaybonustrack,rocketcityriot,middleagesuicide,59,88
45586,11,everydaylikesaturdaybonustrack,rocketcityriot,middleagesuicide,88,117
45587,11,everydaylikesaturdaybonustrack,rocketcityriot,middleagesuicide,117,146
45588,11,everydaylikesaturdaybonustrack,rocketcityriot,middleagesuicide,146,175
45593,11,everythingisheaven,liquidzen,elementsatloop10,117,146
45594,11,everythingisheaven,liquidzen,elementsatloop10,146,175
45600,11,everythingisheaven,liquidzen,elementsatloop10,320,349
45603,11,fantasia11,edmartin,luismilanelmaestro,0,29
45604,11,fantasia11,edmartin,luismilanelmaestro,30,59
45607,11,fantasia11,edmartin,luismilanelmaestro,117,146
45608,11,fantasia11,edmartin,luismilanelmaestro,146,175
45609,11,fantasia17fiorentino,jacobheringman,sienalutebook,0,29
45612,11,fantasia17fiorentino,jacobheringman,sienalutebook,88,117
45615,11,fantasia,phantasm,orlandogibbonsconsortsforviols,0,29
45617,11,fantasia,phantasm,orlandogibbonsconsortsforviols,59,88
45620,11,fantasy12ina,phantasm,johnjenkinssixpartconsorts,30,59
45623,11,fantasy12ina,phantasm,johnjenkinssixpartconsorts,117,146
45629,11,fantasypiecesforclarinetandpiano,toddlevyandelenaabend,brahmsandschumann,59,88
45630,11,fantasypiecesforclarinetandpiano,toddlevyandelenaabend,brahmsandschumann,88,117
45632,11,fantasypiecesforclarinetandpiano,toddlevyandelenaabend,brahmsandschumann,146,175
45636,11,faststreetmixtwo,christopherofthewolves,wanderer,88,117
45637,11,faststreetmixtwo,christopherofthewolves,wanderer,117,146
45638,11,faststreetmixtwo,christopherofthewolves,wanderer,146,175
45639,11,faststreetmixtwo,christopherofthewolves,wanderer,175,204
45641,11,faststreetmixtwo,christopherofthewolves,wanderer,233,262
45643,11,faststreetmixtwo,christopherofthewolves,wanderer,291,320
45644,11,feitian,solace,balance,0,29
45646,11,feitian,solace,balance,59,88
45647,11,feitian,solace,balance,88,117
45648,11,feitian,solace,balance,117,146
45650,11,feitian,solace,balance,175,204
45655,11,feitian,solace,balance,320,349
45656,11,fingalscave,richardsavino,mertzbardicsounds,0,29
45659,11,fingalscave,richardsavino,mertzbardicsounds,88,117
45660,11,fingalscave,richardsavino,mertzbardicsounds,117,146
45662,11,firstmelstorm,strojovna07,iii,0,29
45663,11,firstmelstorm,strojovna07,iii,30,59
45664,11,firstmelstorm,strojovna07,iii,59,88
45666,11,firstmelstorm,strojovna07,iii,117,146
45667,11,firstmelstorm,strojovna07,iii,146,175
45668,11,firstmelstorm,strojovna07,iii,175,204
45671,11,firstmelstorm,strojovna07,iii,262,291
45672,11,foreverbabylon,falik,dreamsfromthemachine,0,29
45675,11,foreverbabylon,falik,dreamsfromthemachine,88,117
45678,11,foreverbabylon,falik,dreamsfromthemachine,175,204
45679,11,foreverbabylon,falik,dreamsfromthemachine,204,233
45680,11,foreverbabylon,falik,dreamsfromthemachine,233,262
45682,11,foreverbabylon,falik,dreamsfromthemachine,291,320
45684,11,fourthsuitelabournonvilleforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,0,29
45685,11,fourthsuitelabournonvilleforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,30,59
45686,11,fourthsuitelabournonvilleforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,59,88
45690,11,freakslikeme,selfdelusion,happinesshurtsme,0,29
45692,11,freakslikeme,selfdelusion,happinesshurtsme,59,88
45695,11,gallarda,jacobheringmanandcatherineking,alonsomudarrasongsandsolos,59,88
45696,11,gallenmaccaboom,burningbabylon,knivestothetreble,0,29
45697,11,gallenmaccaboom,burningbabylon,knivestothetreble,30,59
45698,11,gallenmaccaboom,burningbabylon,knivestothetreble,59,88
45699,11,gallenmaccaboom,burningbabylon,knivestothetreble,88,117
45701,11,gallenmaccaboom,burningbabylon,knivestothetreble,146,175
45702,11,garden,cargocult,alchemy,0,29
45703,11,garden,cargocult,alchemy,30,59
45705,11,garden,cargocult,alchemy,88,117
45707,11,garden,cargocult,alchemy,146,175
45708,11,garden,cargocult,alchemy,175,204
45710,11,ghostlyfeeling,beight,fileinrhythm,0,29
45713,11,ghostlyfeeling,beight,fileinrhythm,88,117
45714,11,ghostlyfeeling,beight,fileinrhythm,117,146
45716,11,ghostlyfeeling,beight,fileinrhythm,175,204
45717,11,giguelangloisesuiteingminorletroisiemelivredepiecesdeviole1711,ralphrousseaumeulenbroeks,movedbymarais,0,29
45719,11,gimmesomemore,novaexpress,gimmesome,0,29
45722,11,gimmesomemore,novaexpress,gimmesome,88,117
45723,11,gimmesomemore,novaexpress,gimmesome,117,146
45724,11,gimmesomemore,novaexpress,gimmesome,146,175
45725,11,gimmesomemore,novaexpress,gimmesome,175,204
45726,11,ginandnothin,droptrio,bigdipper,0,29
45727,11,ginandnothin,droptrio,bigdipper,30,59
45728,11,ginandnothin,droptrio,bigdipper,59,88
45729,11,ginandnothin,droptrio,bigdipper,88,117
45731,11,ginandnothin,droptrio,bigdipper,146,175
45734,11,grace,williambrooks,blueribbonthebestofwilliambrooks,0,29
45735,11,grace,williambrooks,blueribbonthebestofwilliambrooks,30,59
45736,11,grace,williambrooks,blueribbonthebestofwilliambrooks,59,88
45738,11,grace,williambrooks,blueribbonthebestofwilliambrooks,117,146
45740,11,grace,williambrooks,blueribbonthebestofwilliambrooks,175,204
45745,11,grechaninovtotheholyvirginmary,kyivchamberchoir,praisethelord,88,117
45748,11,grechaninovtotheholyvirginmary,kyivchamberchoir,praisethelord,175,204
45749,11,grechaninovtotheholyvirginmary,kyivchamberchoir,praisethelord,204,233
45754,11,grechaninovtotheholyvirginmary,kyivchamberchoir,praisethelord,349,378
45755,11,gretfunnelline,shirakammen,musicofwaters,0,29
45759,11,gretfunnelline,shirakammen,musicofwaters,117,146
45760,11,grime,justinbianco,finality,0,29
45761,11,grime,justinbianco,finality,30,59
45766,11,harekrishna,yaelah,eachofus,88,117
45770,11,harkharkthelark,wadsworthandsampson,awaydelightslutesolosandsongsbyrobertjohnson,30,59
45771,11,heisleavingusbluemrmx,domased,selection,0,29
45772,11,heisleavingusbluemrmx,domased,selection,30,59
45773,11,heisleavingusbluemrmx,domased,selection,59,88
45775,11,heisleavingusbluemrmx,domased,selection,117,146
45777,11,heisleavingusbluemrmx,domased,selection,175,204
45779,11,heisleavingusbluemrmx,domased,selection,233,262
45782,11,heisleavingusbluemrmx,domased,selection,320,349
45786,11,heisleavingusbluemrmx,domased,selection,436,465
45787,11,heisleavingusbluemrmx,domased,selection,465,494
45790,11,helium,cargocult,vibrant,30,59
45791,11,helium,cargocult,vibrant,59,88
45798,11,hodiematergaudeatecclesia,joglaresa,magdalena,30,59
45799,11,hodiematergaudeatecclesia,joglaresa,magdalena,59,88
45803,11,hollower,thewretch,cyst,30,59
45804,11,hollower,thewretch,cyst,59,88
